"z","y0","y1","mu0","mu1"
0,4.66721434584382,4.7756241818668,3.40254685655168,4.84506547619605
1,0.421257959955145,5.39362016528543,0.684884379754924,5.59711526528928
1,3.36816283795648,0.954578465359106,2.32302690417571,1.79255149984222
0,5.22712315535441,14.7698005524822,5.13990533541235,15.4870620263297
1,3.05170211211221,2.7390577566488,3.14908561095265,3.6534422125548
0,4.27921521305912,6.02686513169549,3.48260608280982,6.4555311411303
1,-0.639949650353691,3.06851624199974,-0.555100972916741,2.81886521966515
0,3.38440854207999,7.17558463352379,4.50841499252996,6.64692312474044
0,-1.77500333981446,2.90047851232072,1.21383320203102,3.75628950293699
0,4.83304069473841,5.74538658022144,5.20789731656652,6.68871093331333
0,0.196576475198819,0.626631943068121,-1.08221297476273,1.9326936536348
0,2.93369521418122,8.93250734406686,2.04271674993491,9.70790437161805
1,6.91036982732681,4.40117444073507,5.68631682788807,3.14119030171256
0,2.52009499015899,4.4964966765402,1.37710671060099,4.18707324952319
0,2.97404938468387,6.85469214002318,4.12199242366355,7.1708768738338
0,3.1223849490622,7.07571441573015,4.3229609298542,6.37080294444796
0,0.746198811650421,3.31070324214092,0.348358954386582,2.67262976817113
0,1.58002558144689,4.37108710914624,1.23227448199516,3.7649313920458
1,6.0866153696609,14.2488555625644,6.67212906241466,15.4073209090742
0,3.87770107382799,9.66652770696003,4.30102424630154,8.37859923131843
0,4.58223920784664,14.7712088806397,4.45848390107134,13.2387324891832
1,1.37110638876944,13.5091398889822,2.98974891766913,11.8609550978903
0,2.36375480349363,3.9514821088183,2.8614650108813,4.5781722333969
0,1.09992286763466,2.0982488100148,1.96173235178929,1.30794113882144
0,4.64305093036548,6.07341864370202,4.49680277020112,7.12862432125298
1,0.684258544416201,2.22188431045346,0.724219023867204,2.39207276932799
1,5.12891746929944,11.6009198819534,4.22858817322783,12.6608376643908
0,2.74511028135441,4.09421863004944,3.27580967516965,4.30610209316077
0,0.286796728900333,9.87572589242495,-0.211530694990358,9.31321356560398
1,-0.358577558757705,1.40106754308415,-0.331454217002851,1.96451905425795
0,-1.28201629820079,1.44335777416165,-0.993087950013148,2.42656359304677
0,5.33780752934265,10.0223143942761,5.97310329838729,10.3587941497116
1,-0.593483733680766,1.99330534639132,0.570673551953444,2.76993676608408
1,3.45853233254271,3.96032759171084,1.66922003876817,3.81356241460956
0,5.74985131401777,12.7680639455625,5.1944064689376,10.8809669771672
0,0.66593385705266,1.14688602280263,0.198690379766499,1.2082156250688
0,2.42316353987671,3.38305800941901,2.01774612205051,2.58493809356958
0,1.67353444863066,1.61949172644694,1.54575951662887,1.36611808853111
1,3.32455241966251,3.03344605416553,3.17816396642084,2.93511077728822
0,2.77336451814798,1.97296905969324,3.09584147372632,3.96263936410116
0,5.35341850429712,8.04130230315834,6.02650103988731,8.2405744369767
1,5.65839477471833,8.46528668861934,6.8545109531513,9.45164162759054
1,1.61019192350118,3.92214125633625,0.28168846289347,3.29770608159981
0,5.20399341195942,4.97518880748042,6.48032803179918,4.64702470851423
0,1.44503481158189,5.48830562037827,1.2083943165487,4.49299539572505
1,3.52234900920981,6.10479693155359,1.98277073214011,6.32217693206108
1,2.55556549610113,3.15281580113356,3.14355454903239,3.07709461705078
0,1.24177191719964,2.46987774585255,1.00011843592499,1.40514253392894
0,4.2651500711624,7.72171032352137,3.91716196998551,7.90828855082866
0,2.91534631441418,4.00736964827417,1.24191289220042,2.79708361575265
0,-12.0949662852664,0.332869654955887,-11.4311559289801,0.789651806842794
0,5.19199245235511,10.0201571200637,4.62722704458522,8.64990976691125
0,5.28446484974325,15.1316017567839,6.18507767348063,15.0079974130629
1,4.00888342253654,12.6573509526066,5.2143235828112,11.223656181338
0,3.88713847568744,6.76073015756195,3.91620972204952,5.44453261656858
0,5.97265404082479,3.48239110305964,6.34930809294007,4.94009270083092
0,8.25048918840279,4.4695423218403,6.38455955411943,3.89792822725602
0,1.98437045244542,4.13738480382157,1.09062255916366,2.40647957222017
1,3.11044397712445,6.34290514317345,3.43185645915647,7.94235019437705
0,-1.46933774735912,1.61713602976744,-2.75898744707287,3.29509370304788
1,5.67534047775577,7.1175572416625,5.41063505107445,6.59496291876355
0,3.65096313280527,8.64841910702419,3.99748512142606,9.63352641211507
1,1.6076743470345,2.81474076851069,1.61863074007314,3.60682040978357
1,2.06954955954522,7.95656478438437,2.88663411724007,8.27024965754334
0,5.51232911679736,8.4780367455337,5.48633073725243,9.22948280552705
0,6.10759349827729,13.9465690091348,5.14510231023876,13.8868655318539
0,3.1225993921191,7.21254364831945,5.10617261234492,6.26750788650013
1,3.32552591019285,8.12532588993706,4.61478404834233,6.51608038058572
1,4.13009407464688,10.6718651750852,4.75137798217949,9.80098741230591
0,6.2645222721246,10.2485966214992,5.76180253700315,12.082889432442
1,2.11895877526705,4.04939301969859,2.2337526583518,4.44321465791547
0,5.3163189907015,5.30754243727984,5.38966266365475,5.19563697552406
0,4.96302751846631,7.01418605826757,4.37727019088681,6.34684190657773
0,4.42214324307175,12.4554702968871,3.92867485305004,11.069586279844
0,5.53577048985338,7.9319910965456,6.18115383134531,8.26360406898785
0,3.93166026621071,5.9127391771402,3.5783375540857,5.23762893393474
1,6.9259118538425,11.0344972389347,6.76376390868903,10.5257711551446
1,4.97024004635264,8.48724705497564,5.47682499171607,8.41842850274871
1,6.00414482743539,8.64305076481044,5.30439560422346,8.35977729493019
0,2.79330800009448,6.42383225890109,2.38830179607491,6.48840515997001
1,5.01183987593693,5.04396169614496,4.66406603262127,4.90131405432131
0,1.40680510600216,4.04511884366541,2.43098578188972,4.59123080896693
1,1.91763340534916,7.97247249593469,3.77629988626849,7.39762902208588
0,5.08004365616415,3.79206306959276,3.96798080815055,3.25209887422387
0,2.92851251390195,5.98393343203753,3.4660732075534,7.27794601527829
0,4.71741289395654,7.81093192939013,4.59333544211111,8.19499932451583
0,-0.95538459655532,8.49737008577307,0.221396757907886,10.4714795745733
0,5.44912931682192,8.46027915814985,4.32041201051423,8.38623043523497
0,3.24942238680604,6.34723391092126,4.03769139182862,6.59879908640899
1,-1.09160938179213,2.60056294012428,-0.746326972077623,2.9534989107317
0,6.10700769472238,6.55450463438602,5.88985184156943,8.15172328678458
0,5.4911233583021,10.5044575024715,4.42297200656448,8.46855835827633
1,0.809328313138775,3.11420085135112,1.40750222161041,4.73231456871154
0,2.64116427738534,3.05214504838995,0.521617281124184,2.25936914456173
0,1.19082190481588,5.32462132795639,1.98551186243334,5.62390566703749
1,1.32258573213198,3.49239141296852,1.04960405964577,3.67572561592804
1,0.0751371898173088,3.07638237320142,1.21768928354045,2.11377619572663
0,-0.761524915398578,8.36942084008768,-1.20743855902478,7.44845988533282
0,3.51579111228361,3.38720793285805,2.44732105090383,2.7620052398055
1,3.80900270923659,5.39921362981632,2.58996333750943,5.50230683031863
0,1.39557739816923,5.56154874394931,2.79352137437557,4.41169439158949
0,6.78946883406299,9.78500687805711,5.59188648298956,10.5087056304651
1,3.92725604212487,4.4066953458628,2.80646144239977,3.95126506542189
0,6.18755818909018,11.246298217464,6.67282300900884,12.1623974753566
0,4.74217658254523,10.9147350375412,6.42063017953491,11.6077232125342
0,0.322628013553335,3.81910477361054,0.696943689876243,3.01489742873543
1,0.47423095804694,2.81381741480587,1.54352603919315,3.00142959779319
0,0.938489787964246,0.125454890841493,1.1742230673769,0.632729084141797
0,4.07956497274991,6.30295252984366,3.35215472445715,4.90597825103868
