"z","y0","y1","mu0","mu1"
0,3.19138284347467,0.708861710989333,2.37832247579705,0.510115955857714
0,-2.92096148311621,-0.980077186830579,-1.91883194306553,-2.06966880005541
0,-1.39898311893276,-1.78785206245919,-2.21635559025387,-1.44446553110049
0,-2.36313093067568,-2.2292383789365,-1.46246240017065,-1.45462429907656
0,-1.23949973662143,-2.41621122850372,-2.33934766544163,-2.4871104754593
0,-2.30178009017295,-1.93640014854145,-2.06568187047358,-2.34117152464404
1,-2.4106505021057,-0.200285518829608,-1.77491341370556,-0.877365534001399
0,-3.61932486911453,11.3142039090819,-1.6223790223118,10.7319010669677
0,-2.82321414711551,-0.642231372768758,-1.81927472572714,-1.64852138932281
1,-2.33481288073582,-0.565133834523798,-2.15672035739181,-0.87688499936155
0,-2.2546854730817,-2.26812881338355,-2.91706474095579,-1.45845276105894
0,-2.31762751268886,0.570694539164851,-1.93481047578825,-1.1070796128235
0,-0.728877895356334,10.247780357584,-0.492501156801471,11.0641680220701
1,-3.48388112945181,-1.45181789066446,-1.94255101192017,-0.525660669569504
0,-0.72932407214426,10.3503528107408,-1.01583493517962,10.4473148055478
0,-2.6040652590611,10.4947515044246,-1.33774536328013,11.2735417481197
0,-0.985177294679419,9.37495888501372,-2.41875450331058,10.9503756251302
0,-3.35516738291028,-2.054670736256,-2.14596277572122,-1.71090805023715
1,-2.06754826527629,11.3340465453039,-2.04559292738217,10.3529016185295
0,-2.27991467837473,11.2114682537642,-1.47655867731331,10.8259567190981
0,0.336330547390761,11.6707922465418,-1.08997931796654,11.0181755713209
0,0.762480030906907,11.9292813916329,-1.69724703846485,11.3453814330853
1,-1.16356650252282,-0.515879331330827,-0.15966221726815,-0.763952120371357
0,-1.63722884643765,1.55920293917477,-2.83639913072935,-0.258135428479761
0,3.86285938414217,0.069099593677948,2.51021137619001,-0.625015048736032
0,-0.658790190222183,-1.0729490866429,-1.41221084359296,-0.984714274002442
0,-1.07244924282034,-2.14619477996924,-1.56561706731944,-1.87320681808541
0,-3.62806242900281,-2.87494369209187,-3.68834906466155,-2.22205378057663
1,-0.714487080426645,11.292848349804,-2.64226410909521,10.9389310342492
