"z","y0","y1","mu0","mu1"
0,-69.2797437119612,-86.1128234503678,-69.0606487160737,-84.5110346660301
0,-77.2172771379342,-65.2621303747061,-76.8324425934198,-67.3332299008293
0,-81.0501359134262,-79.7378511458932,-80.9000536463572,-80.3421670336549
0,-69.560863759997,-67.5909883903082,-70.1402060779815,-68.9904891477052
0,-75.6368972011533,-73.0442012292854,-76.1728350840068,-74.2756887915193
0,-72.5755068186935,-77.3357639289046,-72.5631363277955,-75.5234409744461
0,-73.1293963863025,-78.4958827155626,-71.9859749697419,-77.4787506182351
0,-72.8316387430287,-79.7347340935953,-72.5281145744629,-78.5671390994026
1,-77.4581691833461,-69.6560567978304,-76.4890785633845,-71.3999597765732
0,-81.5518077894265,-78.4255899478281,-82.4669001925318,-77.1220611879236
0,-82.2857997786038,-87.5054110873354,-82.885003994106,-87.6555282807404
1,-80.0862876685938,-79.672576634596,-79.6903112905826,-78.6959426916242
1,-73.7116956116216,-75.8236912712738,-73.8256954543451,-74.68390254273
0,-80.695948398571,-76.7929215995824,-80.2490176115282,-76.8748890517795
0,-76.9055865329822,-78.8368450503889,-76.6441724182543,-79.2604236271369
0,-76.1707576992511,-79.9048933010366,-76.9268169831681,-79.6990159225382
0,-84.1017166373017,-82.5900881255916,-83.8728809290788,-82.5089914108232
0,-82.2098186272573,-80.7097100878032,-82.6723121594437,-80.7704555412985
0,-73.8757656795744,-75.4137119191926,-73.6566886112659,-76.3103804316726
1,-72.3967293874429,-76.6558647312894,-73.346598647472,-76.4343139389505
0,-79.2476789286126,-78.2986543832883,-77.2407067081692,-78.6943159191599
0,-83.5515288346647,-75.8089853489516,-82.9879712350755,-76.112388748885
1,-84.4295695568481,-83.6702142911221,-83.3572283203194,-82.6489010683237
0,-80.9497005439838,-78.5623612699729,-81.2564738902065,-79.8374814113371
1,-85.3723413194771,-82.5525583009242,-82.1254333023587,-83.2867389818912
0,-76.2868661196951,-86.5172371581644,-74.7126576202749,-85.0817741455514
1,-77.9377467047562,-75.470558879768,-77.1154809116607,-76.5121881723295
1,-79.1473530902913,-76.2210761323081,-77.6053900888041,-74.9779452892523
1,-75.7737368680403,-72.4713300768617,-76.8582621167767,-72.5995713591005
0,-78.1932740029605,-79.3996906006047,-78.9544704124047,-79.3462512719574
1,-71.1244090809826,-79.0935616598355,-73.3664163836808,-79.6257931404103
0,-71.8551988858284,-73.0735602657254,-71.0893500410395,-73.1055057036802
1,-73.7815992174264,-82.0850692889797,-74.9044215085171,-81.7382694319151
0,-83.6286242585382,-75.6938388750454,-81.6953869311063,-78.1281405196188
1,-82.04224759852,-78.2373087777694,-81.1216562129213,-77.8482138569571
0,-82.2409013051956,-79.9253010180334,-83.1691889753756,-78.6288444495636
1,-77.4775246736077,-75.6782762940167,-77.8602093050891,-74.9817889902077
0,-72.4962307415867,-81.2149927770473,-73.3377529610777,-80.0613055031338
0,-71.2292131283987,-77.3420687351569,-72.6938990421849,-77.6580538654963
0,-71.9188671063503,-80.0609863001041,-71.8115882503352,-80.1191544339054
1,-75.7229123830139,-74.7705799617466,-76.3471885855708,-74.4654804103463
0,-81.3686520645359,-76.4055453841765,-78.3690212557284,-74.3416411804499
0,-81.5952353687849,-80.2234341241861,-81.0808905244128,-81.0231242529143
1,-74.9462164549599,-79.0553126781873,-75.4921423060606,-76.5239895014172
0,-70.8141721240009,-73.5832153570125,-71.8982475187791,-75.2753550948516
0,-71.673941521557,-77.4101904693248,-72.618453914463,-77.2568435197704
0,-76.8058209234166,-70.7533907692733,-76.6187461545528,-69.7085582634487
0,-82.4392247531239,-76.8193350119643,-84.1475974419687,-77.7516635023258
0,-80.8440727153909,-74.030518501806,-77.9714091356529,-74.8175457620936
0,-79.5093676593672,-75.2991505906138,-78.9745637951186,-75.3493530376125
0,-81.7726116379911,-72.4158568538033,-81.1721971658355,-72.2272032520222
0,-71.0454809358311,-67.111718404291,-70.5830927659243,-67.5171116031586
1,-72.058813718979,-77.2386667837613,-72.7429640407208,-77.1801412425373
1,-72.8357563272455,-72.5005139058011,-72.500440617764,-73.8758969345978
0,-81.1736814961885,-77.9315809164415,-81.7075580067488,-77.6403235674957
0,-79.17166469379,-73.0723226446056,-78.6611959058973,-73.3818487005979
0,-80.979783220743,-72.4923173495894,-79.77760741702,-73.149192489545
0,-79.3043552890176,-82.8151357101924,-79.7941216243513,-81.1345264792189
0,-72.3434082622935,-76.2867172314023,-71.3232828797796,-76.6998333813617
0,-85.3751279838867,-77.6061430766668,-84.4489187812389,-78.4929930248319
0,-81.8512877092822,-75.5646613569892,-80.8774888688815,-74.8945118061698
0,-79.8124333755389,-74.9359924760566,-77.889477059585,-75.1640722716307
1,-80.2031041918025,-77.456461222581,-80.6017110022264,-76.9605546691762
0,-79.8750724285667,-78.6554129140429,-79.0196042405231,-79.023168906676
0,-76.9856652546891,-70.9809173006653,-77.3268273221064,-72.1371818130233
0,-80.2120707064245,-75.0894918630646,-79.8590677477086,-74.9414804492704
1,-68.6246661895555,-76.4064229847676,-67.9583681908562,-76.1109241507544
0,-71.7786167609093,-66.5849436668758,-71.8434540846437,-66.7322195909644
1,-77.9491228266403,-76.945537972294,-76.8029267954319,-77.6989054352548
1,-73.9895564749305,-74.5155696383422,-74.2313998844639,-73.8500416128906
0,-83.3063100364254,-80.1705889338444,-81.7127932003627,-81.9698074744741
0,-85.0040095615802,-82.1590186637254,-83.6393491406673,-81.4821303914161
1,-78.5090313169338,-73.1500496625617,-78.3258468576779,-74.4376179422415
1,-72.8036231798457,-71.6369599769002,-74.5356875556922,-71.7321860900477
1,-74.8689928846795,-72.4346013834671,-74.0975670731952,-73.1246154820389
1,-78.6310613461733,-80.9530834409486,-77.9993005515756,-80.8777446933978
0,-76.3348109332625,-75.3497772149762,-75.2033742815263,-75.960479281494
1,-78.3593915112262,-68.8402047445132,-79.3456154108125,-67.4343977067657
0,-75.7743498597158,-69.4825650990113,-77.9487877566068,-69.1352166212916
1,-76.6021565908185,-69.1739762324764,-76.4985013424884,-69.9958976686895
0,-71.2917823648906,-75.1062815271692,-72.0808928818787,-76.7847118843409
0,-79.0434265224744,-78.0366966643293,-77.3082271013499,-76.230595120341
0,-81.8248906782756,-77.3219395950486,-82.2486080446324,-75.9766331691353
0,-81.9527732732322,-79.3505955850095,-81.6820996601415,-77.9947491313128
1,-84.1791331519132,-79.6423935257304,-83.648462311437,-80.2856614859662
0,-78.1652524034921,-77.0164963664669,-79.1033660626909,-75.6712473919263
0,-76.9412854335316,-71.0739364240892,-75.1252997236262,-71.0603017303577
1,-77.1016312870187,-73.9268985768569,-77.5354056736217,-72.2478993471334
1,-76.6319606803761,-70.1219959542845,-77.1329409769898,-71.334938314635
0,-83.8470661074728,-88.9910973866732,-84.2803337510748,-87.281445313126
0,-72.9245974235389,-68.2497914932649,-74.0754339201726,-69.7531248753802
0,-73.8086928535393,-73.9668245199861,-74.7304768317277,-75.8352751856264
1,-78.0070577787202,-83.0290996717019,-80.1703066849554,-80.8693701619074
0,-81.1624633433206,-85.6620690063912,-83.5615481465597,-86.7415608247965
0,-81.1718079902495,-80.5447162856823,-79.8055909421881,-80.5951061911347
1,-81.5956502067492,-80.6566315339263,-81.1817184087167,-78.9506477899017
1,-76.7294555764821,-79.451442009107,-77.0347003851498,-79.8405890182802
0,-78.4356556615751,-78.6892557351753,-77.8611047362461,-77.9428044480243
1,-79.8373579176484,-74.1493196282905,-79.8879622406069,-74.3644295285519
0,-84.0624971458292,-79.2145763092742,-82.7713365547708,-79.9418673462133
1,-79.3434631682782,-81.7349421004394,-80.0179204808295,-81.9118992061199
1,-78.7425775586171,-74.8300769320723,-78.0088526972131,-74.3146072629557
1,-77.6960040321414,-79.7624232619695,-78.1510920547484,-79.0771897515169
1,-74.0311434596566,-75.0834960196285,-73.9069458935475,-75.3434791730682
0,-71.068429305643,-73.9644154422371,-69.8281260983929,-75.187340605705
0,-83.6199066478554,-82.7157625186659,-83.0811072266698,-83.0457660633008
0,-81.7266389762609,-85.5613546896743,-81.1302295928489,-86.9592833902698
0,-84.432855625597,-83.821628451666,-84.5077526158054,-84.3290846650388
0,-79.3298876518111,-77.3870258763954,-79.9582288864538,-76.9831077053975
0,-77.2052459648781,-77.6880819545597,-76.38592032,-79.6395411147376
0,-75.3739795769278,-72.6185690853233,-74.8161337151262,-73.1499973045865
1,-76.6758582338676,-77.9266357408461,-77.0718451325128,-77.5091797434011
1,-72.2302908542177,-80.8347019497443,-73.3380423233815,-82.836800357895
0,-69.3109089022871,-80.4360945972096,-67.8772757809723,-81.8447546051402
1,-77.069681146389,-68.5177922665779,-76.1251159809715,-70.244589921676
0,-78.8260484741079,-77.5213002954933,-79.008070223092,-77.3018601761856
0,-64.649540947434,-77.7260017757993,-65.7440983407617,-77.9688086638469
1,-77.0034675371136,-81.0272464901793,-76.4169755257803,-81.9805812786629
0,-81.8523339165752,-79.5557431178954,-81.4511666396492,-78.2240446366852
0,-83.3154371228688,-80.9977244341971,-82.8372857622841,-80.1406356425557
0,-86.4444887739731,-80.7265327353571,-86.281693077404,-80.6414153641986
0,-78.215908243487,-73.5244960910815,-78.9733640835473,-74.9784680404749
0,-79.1920855586748,-75.8198488367326,-78.9592356867473,-77.7070168810596
0,-74.7918790209371,-72.9891359559808,-77.0118661413213,-72.4985477033713
0,-76.7724472342058,-80.6519137948495,-75.9868569758417,-80.5877396329023
0,-79.9468369960692,-73.8972590060007,-79.7304007144915,-73.0470246937024
1,-83.7090135245377,-79.8189266722318,-83.3310803811833,-80.2444299417188
1,-75.8108477445315,-77.47506500176,-76.2014602761205,-76.7418919627435
1,-78.2415228438371,-75.313961099457,-78.3473543267612,-74.7782620886938
0,-83.7211806670567,-74.9924602579546,-82.7945733054701,-75.8077253645562
0,-80.8226932944437,-75.7621646212121,-81.0923931990471,-74.2142708134395
0,-82.6474872090744,-76.4055659689526,-82.1119781335205,-74.7400882058111
0,-81.1827679384188,-72.0125547958768,-80.8382637675006,-73.5287405051698
1,-74.456023903929,-79.183606828311,-74.5851086992104,-78.1432566106976
1,-77.8020625674557,-77.2880189241165,-77.0043088466438,-78.1757324331769
0,-77.4803377795028,-82.7181747860478,-77.1405930753982,-82.5286096173662
0,-80.5102256592504,-83.7315523423245,-81.2692403827411,-83.0293898126148
1,-81.8958965861256,-83.0280721782776,-82.4609938638657,-83.337971968719
1,-71.8081396500817,-77.2443365868424,-73.4168054236141,-79.2891588179722
0,-77.7360905882221,-75.2215238678604,-76.9273717238313,-75.0119182181666
1,-78.8969061776874,-74.7142892219701,-78.9866487816414,-76.2239687488896
0,-80.6576697712604,-76.8152748919345,-79.3930250021435,-75.3911700619268
0,-79.81767263276,-74.3530067614808,-79.7050896782324,-74.1596687831844
0,-80.2520353620953,-76.9980987676265,-80.2609716961274,-77.0335883667763
0,-85.6073956540789,-81.5623431455003,-84.2668331106014,-80.6133931688388
1,-76.3648137845276,-76.6032292231746,-78.1237520557647,-75.7893927446912
1,-79.4776082850288,-75.8369972326887,-80.4282830270961,-75.9471286979754
1,-76.4226914437291,-75.2942067188797,-75.8105312953326,-73.4471490589121
1,-81.4030577137866,-82.2009872229434,-80.200683632033,-81.1200904681354
1,-77.1245092788164,-76.6643231593867,-76.5378866075816,-76.8506103651547
1,-80.6866761504989,-77.4773887727176,-79.9226200086898,-76.2573910099184
0,-78.0276711375524,-74.4974067506477,-77.2484350097649,-75.8597921976088
1,-81.9974772790208,-75.0396915649337,-81.9850316742057,-75.1912195277032
0,-82.7352774288176,-77.6938596299341,-80.6357269125575,-77.7051198199215
0,-75.7933225063463,-75.8477337673097,-77.3509181369412,-75.7442138365184
1,-80.6126463873066,-83.5378161665193,-80.3129953477873,-82.9323295201889
0,-66.794241975178,-70.4848254796833,-67.8227675492675,-72.1286130032151
0,-83.037538671914,-79.4402464376409,-82.456669747582,-76.7525760110154
0,-78.3115086755647,-77.0230169370574,-78.149573755162,-76.5971105104227
0,-64.316834497434,-73.3316254046898,-64.2390661711584,-74.6506056371429
0,-81.8198016482344,-77.4267301330418,-81.3664443930015,-77.5855537786763
0,-84.1685619914677,-76.7756937791565,-83.0777734206689,-76.3944501436855
1,-77.5574871551335,-77.3630770659149,-76.4116557646375,-77.3802583955633
1,-78.0552064356896,-75.0506172944428,-78.6267370206992,-76.1720684783119
0,-85.2562322066883,-79.5691257372902,-85.7808239477254,-78.3189837791048
1,-75.4401530357057,-72.0846744330373,-76.9642045959038,-71.3298618173547
0,-73.4399703313893,-68.4384209852437,-74.6965337139124,-69.0012074882137
1,-76.9380989425318,-71.5462339372158,-77.6407292608724,-70.4747324466366
0,-74.1754078376345,-83.9445542417814,-73.5245481953911,-83.0475299728769
1,-73.0988366344563,-78.0741770341142,-73.5721243261834,-76.3117447528024
0,-75.3429561338621,-89.63868637489,-75.7968743246235,-88.8400913186703
1,-84.0542309665104,-79.4610597452966,-82.8682638840068,-80.0085520307053
1,-80.8389719521603,-76.3495429475524,-79.824693362421,-77.5452999756692
1,-77.1212423807442,-69.8341818200599,-76.6460372877038,-70.9887151168015
0,-83.273898622025,-80.9597755777924,-82.0156554006819,-80.781410709942
0,-82.4658245576688,-81.8005176434268,-81.5708985663923,-81.2859057662859
1,-75.3202558331743,-71.7081647024083,-75.6452887188082,-72.9535513892416
0,-75.5052466223661,-78.6421237629187,-76.4688518890659,-79.7465496587777
0,-76.6094171660009,-75.6101555385997,-78.3401444622951,-74.4856567819217
1,-77.1601882981327,-74.8886004481265,-77.5208880116735,-73.554438255939
0,-80.9053235507233,-76.403209142706,-81.3240279573551,-75.1355438863825
0,-76.4918990438313,-72.3863229605386,-77.0974073785618,-73.5816810417315
0,-86.8202579248063,-79.3393583301309,-87.2961104365903,-78.9206485722754
0,-83.6904899194403,-82.8949793402807,-84.1318692355771,-82.7079263514322
0,-73.5875935966629,-70.2624756874438,-73.1626565658592,-70.6475031976439
1,-74.9459533493899,-68.3457735128458,-74.5596137998182,-69.2134012236336
0,-71.4465196991394,-84.1290122557125,-71.5591829797664,-84.127807355017
0,-76.2439138297004,-81.9819761967995,-76.5709140179521,-81.7010922430756
0,-65.2386909734319,-73.6842878659928,-65.3337023874286,-72.1240447140893
1,-66.9162640939873,-70.1604215933732,-65.2567239990604,-71.9781762574896
1,-78.901131153426,-74.1222927058554,-77.7527117797856,-74.1593251080421
0,-86.260435782762,-79.2270069155977,-86.380826261165,-79.3763283313445
0,-71.5566501651841,-71.6173203083504,-69.9598793610583,-71.4609162038784
0,-77.4403320490498,-76.4292315872155,-78.019160258322,-76.1736314229345
1,-77.5620809722865,-74.4440679852876,-77.187903989573,-75.1621984085686
