"z","y0","y1","mu0","mu1"
0,-6.13961068811402,2.35169956180099,-6.01780574065264,3.80057132490627
1,-5.70487117686601,5.66000226867533,-6.10975011931231,4.32228386622434
0,-5.69820943092284,4.75543311052348,-5.52203991665525,4.35446113450279
0,-5.62590091680288,3.98192478575919,-5.50760789245681,4.7760564835135
1,-7.62363026771636,-1.46417813274342,-6.79576733900688,-2.64034049007892
0,-6.51107268274645,6.61919586316819,-8.28478114810152,5.03122188269907
0,-7.66227834302901,7.48619464967284,-6.91815323214105,7.87191391708899
0,-4.69751242627332,3.00217575675462,-6.18590821696365,3.39701435651086
0,-9.95356604320919,5.40861697526048,-9.06344832116601,4.15069879082331
0,0.634795648049128,2.12451820765134,-2.3133084791669,3.3556428734815
0,-5.78566200580473,3.22206237666515,-4.68580398835487,2.05404776955061
0,-3.96193964907912,4.04100597012264,-2.66563034304832,4.97329158790374
0,-4.27683815193523,7.99327909753464,-4.61036488284179,7.66269347997002
0,-2.13899109348364,0.214397790893497,-2.58822011198864,-0.769155687971264
1,4.63693216380751,-1.26144039047481,5.04275807545109,-1.97096919871614
0,0.393678165789607,9.40571461074139,1.31891497123656,9.47054882563949
0,-4.27596410985054,3.67811858157644,-2.96623158882599,3.1200560328546
0,-0.875282908679871,-7.9393005959966,-0.57075684619461,-8.45401431835997
1,-0.00506304182164946,-2.19136333709753,0.486156180618434,-0.616718123439295
1,-0.851436240587695,5.5619175419102,-2.23515145362626,5.63344950322916
0,-3.74952528011749,6.40943403938392,-3.65326987549384,5.7168119749823
0,-0.826435559649944,-2.48077055829636,-1.00423918010622,-2.86352618618284
1,-3.94654580530522,4.63932136203968,-3.15285009502823,3.06861547353449
1,-4.8742585213577,1.28775912232752,-3.08940719871303,1.13747747214807
0,-2.793349321083,2.37596876326122,-5.90025869509796,3.1228118491063
1,-5.14060603181514,1.34155810012365,-6.04669967723641,2.6860624610366
1,-9.0012790622719,3.76872112654576,-7.92760207202453,2.53645874931308
0,-8.10669953289512,-0.500076709684601,-9.62219094156789,0.114989080034711
1,-3.67217073011984,8.7145797603281,-3.60386576814133,10.1545480716444
0,-6.73869284765624,3.2133529947895,-7.72718228384704,2.56750897095296
0,-4.21669592175654,3.11812890642416,-3.86529136965937,2.76824825592682
0,-7.06162355441575,-2.57170647348619,-6.19859513482341,-1.5041671867419
1,-3.01878480736094,8.84703067027622,-2.4167548477052,7.77375938427544
1,-8.84609921992458,0.688318460193578,-7.38000901620586,0.079613267381383
1,-1.4993126251274,-1.52621496458319,-1.67171502806395,-1.98240051224433
0,-3.40427150048549,-3.56478215788217,-3.53289199155978,-1.42834597514712
0,-3.4676395649347,7.84315367630481,-2.57140687290493,8.54585629453278
1,-5.57480059065501,3.2031843475913,-6.47769308028855,0.935839509332666
0,-10.8082862163453,2.07775956094994,-9.69872169983531,2.68237717383753
0,-6.46344446421619,3.00296221292018,-6.24738345463986,3.6051423326552
0,-3.17777856018854,5.62622374792817,-4.79837566110259,5.06320410814159
0,-4.74368324586274,-0.708886430692618,-3.44920166267448,-0.524588536301039
1,-7.29970129177306,7.00717857256206,-7.53202830224302,6.62169769725476
1,-4.39259716067954,-10.9965085969037,-5.40013158750467,-9.61008365906397
1,-2.78980167496131,-3.32292139136184,-2.61175772163325,-3.91134594747294
0,-7.42592304004762,-0.758301331227435,-6.3438904185676,0.0932777944860845
0,-7.72354995779155,1.48674987174064,-6.68881646207121,0.621355589241375
0,-1.47088552581665,12.0965654092357,-1.61175833698825,11.8545523261364
0,3.05633174992808,3.46442788670397,2.47522319728132,2.95014519799695
0,-7.97386525071249,-5.75639316497229,-7.24045100816447,-5.76894442767778
0,-4.56461731530853,2.97518682723629,-4.03328192957725,3.99252716254873
1,-1.76621469714184,2.38480348459573,-3.30603902177659,3.00428473198084
0,-1.87541433287665,2.18162861606125,-1.00723280133436,2.2279176217465
0,-0.220033465748032,2.46538257343372,0.707829665471399,3.85200916186413
0,-3.03934481370108,-1.11676621758867,-2.53690642084867,-0.652981847942669
