"z","y0","y1","mu0","mu1"
1,36.2199966475201,42.494746900012,34.2671808440469,42.2243979286056
0,35.9682360199444,42.7652791041904,36.6920212042498,43.7537710082977
0,36.1960692987758,39.7978998613445,35.0750494889323,41.0155791291946
1,44.8837831896022,54.5753520748583,44.9892921830518,53.2480159870539
0,37.3523269808305,40.8500594929822,36.2975177235185,40.4329867992718
0,36.3935880003654,40.8337652169671,36.6743024877369,41.6134153401933
0,35.3123592032251,39.1359624763213,34.9216152774889,40.4491000464516
0,40.1767246556495,47.1993553006622,40.6088540149625,47.2537137931753
1,37.4291852365052,47.124427648895,37.9172350479467,46.5295402068162
0,33.0780419799117,39.695390325366,33.5968445983386,38.8683546856195
0,37.8416931534294,43.5025242367491,37.0076955534648,43.6057586414544
0,35.2561503490772,39.182274071161,34.4142169904259,38.5528504281721
0,37.1921070572881,41.5644686257323,35.6704380645922,42.5132327444001
0,37.5343568709643,39.7464369503533,35.2980025972922,39.9987232931273
0,42.871255470303,47.2229119820433,44.1024245589354,47.0397486899361
1,40.5584822106937,42.4704480129035,37.7495276727709,42.7291552490826
0,36.1372284766957,42.9722565129532,35.6013057167907,43.1953429125544
0,32.9546494674484,35.8006761115355,33.0775191102783,35.1864436742122
0,36.0253651656757,41.3695554069086,34.7294416505465,39.4985561756075
0,37.9553052995023,43.4411801867122,38.9649095746585,43.9881463111979
1,36.8791478114988,44.1628302604098,37.6526380497276,43.4747156895377
1,36.3303209109383,34.6995838352935,34.5201500924777,35.8560979878097
1,35.7886186420743,46.3474348710918,36.3021640220059,44.8969158485482
0,36.0116490237571,39.0216843683694,35.6085014189861,39.04677534334
0,35.2751737213213,42.0644870088381,36.2656688699433,41.7781874239401
0,41.1411328844444,48.9384356957277,40.2604933684516,49.24888682846
0,38.0757198665683,43.4882100923517,38.3057413497276,43.172999462568
0,36.8027989825215,43.5448716584829,37.1635101934578,43.5880864078874
0,38.6835709350592,42.2943257946572,37.0477275814965,42.12125426959
0,37.9914239874339,45.163212455472,37.9824293954463,44.9163305529308
1,34.8958999857578,40.4966617107954,34.7993792563898,40.7739949962406
1,32.8610735834168,41.2490362717926,34.5848010549591,40.8989990694641
0,41.2536963414645,51.3819817488148,42.3396515232143,51.3334238916471
1,37.7895294125777,41.8116237700839,36.52092213768,41.8609943054936
1,34.493940180511,37.0244500154507,34.2211027771781,36.6485326112388
0,34.1520078187733,42.0633250515041,35.941376213824,41.1220003087038
0,39.0187964181129,47.9121800614527,39.6002213217421,47.3815386026513
1,35.0538285267242,40.9488349592822,33.607661211212,40.9458587797636
0,32.9938570941432,38.2879483620263,32.6506436091161,38.274294598155
1,38.9655237973586,43.561413352738,38.4271543547968,43.9091434867989
0,37.3392432053955,46.2965403585805,37.1574556536919,46.9780515163601
0,34.8743338968735,39.116797188336,35.0584513544039,39.4854709169405
1,35.3784318344163,40.4894767217014,36.5574216919091,41.193689647711
0,33.5581887446506,31.796997725767,33.2487815684537,32.1540666303752
0,34.2562805089522,35.512760846984,33.860817141735,35.7892037105733
0,33.9878929824171,38.2912341877168,34.5988163095991,39.9667456874622
0,36.3723744978879,40.5210194428001,35.0458497539015,41.0869449505601
