"z","y0","y1","mu0","mu1"
0,16.4350967500758,22.0491238973746,17.9757233586084,21.5089141214201
0,19.1956161829341,24.6304167655069,20.5785400553748,24.1117308181865
0,16.3209298909441,20.6143826177981,17.6324146215897,21.1656053844014
0,22.2627194207908,23.4192381821551,20.9642414280764,24.4974321908881
1,15.6278915461945,20.0752944408336,16.0677153436099,19.6009061064216
0,16.5993686179119,20.5390191043269,16.2055248700681,19.7387156328798
1,20.6948648243854,22.9183448156372,19.5175826549577,23.0507734177695
0,15.5942445984829,19.589094125396,15.7622995606596,19.2954903234713
1,17.8717948729717,22.6778582789813,18.7415535612779,22.2747443240896
0,18.4900357170556,21.146323211347,18.8695570946241,22.4027478574358
0,17.2156706197041,21.7554799317694,16.7876798824183,20.32087064523
1,21.4548996302266,23.4244766918653,21.4863295619331,25.0195203247449
0,21.1075529901813,25.4765445371749,21.4391643088329,24.9723550716447
0,24.2034933478197,25.5039268559262,23.2229743204226,26.7561650832343
0,21.1260181713239,24.0319654415392,20.4509565850212,23.9841473478329
1,14.8309071635966,20.8963083815625,14.5533762013827,18.0865669641944
0,12.9352934145614,17.3198901436699,15.0317397410723,18.564930503884
0,13.9891700478764,19.5805919354155,15.0699573714863,18.6031481342981
0,16.1360900692759,18.777806558162,15.7403949322339,19.2735856950457
0,18.3646550977153,22.2023007555214,18.019678726044,21.5528694888558
1,15.261182663838,16.9175557382447,14.517225644159,18.0504164069707
1,26.3778694318108,29.8789454296726,26.0274727922285,29.5606635550403
1,23.530599141224,26.0402244710869,22.8092897374051,26.3424805002169
0,23.8760965105201,25.8052323520314,22.5233446688084,26.0565354316201
0,14.6166633954472,19.2981885696599,17.0226739748395,20.5558647376513
0,13.8105761289223,18.1191800864447,14.2168384613063,17.750029224118
0,15.30143922518,16.8308665259838,14.2702490778031,17.8034398406149
0,18.358127789404,23.4622426545094,17.9785649431621,21.5117557059738
0,14.0048967409085,17.6391341639075,14.519857971456,18.0530487342677
1,13.5607969703679,16.5603737814013,13.424973654103,16.9581644169147
0,16.4192813593592,18.280863171144,15.7487596108276,19.2819503736394
0,17.4007581668067,20.3803045705905,17.2804018654724,20.8135926282841
0,17.5565646577964,20.6996204460853,17.7036781436576,21.2368689064693
0,21.3483842910303,21.5720634696141,20.7129514794896,24.2461422423013
0,15.8219698930052,18.6941717196782,15.9139650328453,19.447155795657
0,14.6842529682866,16.0576470958468,13.6242757355802,17.1574664983919
0,29.6642260660936,32.5430064196519,28.5336409482885,32.0668317111003
0,12.2722705635708,18.1202190780779,14.2239767836591,17.7571675464708
0,13.4078706029281,18.6794951019407,14.8876326855793,18.420823448391
0,13.1973462993726,16.1683384840926,14.0687453346666,17.6019360974783
0,17.2415378427475,21.3047673676642,17.027757835318,20.5609485981297
0,17.9637852439548,21.6428093707752,17.7199659610135,21.2531567238252
0,25.8666886208327,29.2470920668167,25.9766516445323,29.509842407344
0,18.2576517320132,22.4886137214546,17.8837283821848,21.4169191449966
1,15.9454851658634,18.2197979584584,15.5665971068239,19.0997878696357
0,12.8937066891057,17.4812262751166,14.1402082981508,17.6733990609625
0,20.166226282581,24.8270672425285,20.2264260440232,23.759616806835
0,19.3684818787709,23.1963153152156,20.2870234372225,23.8202142000343
0,17.8083714755477,21.6597662568247,18.3655484380274,21.8987392008391
1,10.7748100662605,17.3957872789793,13.7017252613675,17.2349160241792
1,20.1839824434943,23.6758101554191,20.3130402250413,23.846230987853
0,20.4542535176245,26.4877198175049,22.2724272853662,25.8056180481779
1,18.4318822127878,20.2403642154757,17.6432328251505,21.1764235879623
0,21.356736237143,26.1984136489768,21.2105186255576,24.7437093883693
0,15.5363882744533,18.9729627768707,16.6554748237407,20.1886655865524
0,23.4787036406373,26.5252231404617,23.581860095664,27.1150508584757
0,25.6251652852545,29.1134078864319,24.5615050541618,28.0946958169735
0,13.4559486394535,18.0711483729905,14.4454283963946,17.9786191592063
0,13.0486639336516,16.947299599884,13.3743236662821,16.9075144290938
1,19.0979143174825,21.3344002589039,18.4857207857098,22.0189115485215
0,22.2036150188143,25.3330866593122,22.1402573671523,25.673448129964
0,12.6534376396279,16.4840192265186,13.6419336448448,17.1751244076566
0,17.2077026975028,20.6948308465384,16.1197968659346,19.6529876287464
1,16.0060985734337,19.591514551687,16.3565605673189,19.8897513301306
0,20.7079887034772,24.9487187196912,22.0416419296023,25.5748326924141
1,19.8443104521658,22.2262530852302,19.8350552450335,23.3682460078453
0,21.1573102396343,24.2720986327949,21.4543188712816,24.9875096340933
1,33.8555541996821,38.5421870864032,36.1503765650637,39.6835673278755
1,19.4626608571108,24.0771060850216,19.6197094319564,23.1529001947681
0,22.7134755117348,27.5143871142599,23.0266964317091,26.5598871945208
0,21.5380330519541,24.4841928264342,20.3528427036204,23.8860334664322
0,15.347667908658,20.8796003508344,15.0169901328477,18.5501808956594
0,20.7363287137555,23.7232709323425,19.2869704322606,22.8201611950723
0,27.9238628023542,31.2641054609279,27.708676119814,31.2418668826257
0,18.3461333071722,19.9730903016926,17.4068991425964,20.9400899054081
0,13.2851656110232,15.8493202033319,12.4133787772064,15.9465695400181
1,19.9851373155165,22.382536136027,19.6261679790649,23.1593587418766
1,15.9601572097935,21.1384153039002,17.5041840455958,21.0373748084075
0,17.9492242841836,21.6900120230409,16.5704796687056,20.1036704315173
1,32.5531776042716,34.3935972439675,33.1375423513182,36.6707331141299
0,16.5947982732292,18.405429863357,17.1762164065246,20.7094071693363
0,14.5305791888828,17.4831257323955,14.0303545012166,17.5635452640284
1,16.261113457892,22.3289494858268,16.5902095754996,20.1234003383113
0,21.2450286925997,24.804848827011,22.0882130554932,25.6214038183049
1,13.9728628817558,19.2029088756285,15.9198078285263,19.452998591338
0,18.23203020688,22.2406819880073,17.8620876679843,21.3952784307961
0,32.8131478059818,35.6664308483848,32.5229884903962,36.0561792532079
1,27.6241776847547,28.9714708927455,25.1209013311899,28.6540920940016
1,25.7766579343467,29.8064145131424,24.6311202171675,28.1643109799793
0,13.1434387278281,16.5155849365614,13.2820510876756,16.8152418504873
0,29.0979155449857,31.7906992742214,28.767499108545,32.3006898713567
0,15.4328753370195,20.0392317425018,16.1442174968005,19.6774082596123
0,16.7780151782558,22.8018896809988,17.6529295971812,21.186120359993
