"z","y0","y1","mu0","mu1"
1,25.5134658846153,33.6592092675739,26.8370666403558,31.9711124091845
0,23.9907596151271,30.0942443812578,23.9633979460109,29.0974437148396
1,25.1235023440239,32.1284421908269,26.7377694560784,31.8718152249072
0,25.9553380385912,31.0173481198391,27.1531993795277,32.2872451483565
0,38.962244885708,44.7109740967151,39.1354954889652,44.269541257794
0,26.0367163139598,31.1585705316607,25.8410595178447,30.9751052866735
0,25.4018320711601,30.6549394659468,25.0941529875273,30.228198756356
1,25.138005721755,30.7257181750819,25.4617282186868,30.5957739875156
1,27.1451316286844,28.5657795469262,25.2183918168908,30.3524375857195
0,29.7011783554025,34.6932272224201,29.5775431312899,34.7115889001186
0,28.1571322819352,31.3914540314758,26.8398419531566,31.9738877219854
0,26.9247083608624,31.3331086691432,26.2368338881029,31.3708796569316
0,21.479644021487,27.0262778882826,20.6636679102719,25.7977136791007
0,30.9130866915049,36.2259753776068,31.130920294996,36.2649660638247
0,45.4666197114568,50.2462370513929,45.0535143862807,50.1875601551094
1,25.1533928119839,28.7725595928738,24.2544660916003,29.388511860429
0,28.4292174968113,32.1386142841535,28.5683680691218,33.7024138379505
1,30.8525651920795,34.4010460016184,31.2134658274411,36.3475115962698
0,32.1098063871052,36.9451783981926,31.7743602394551,36.9084060082839
1,35.4335620151373,37.7469355809477,33.6384002442098,38.7724460130385
1,35.7135766527397,40.9967715826075,36.5230346786956,41.6570804475244
1,31.5407989437433,38.9845703591702,31.4846463921056,36.6186921609343
0,29.1686000071222,34.9965840895806,28.9742570997771,34.1083028686058
0,29.4424216420538,36.0684656287322,29.7618380147672,34.8958837835959
0,38.6621287177637,42.8684568972009,38.4128007393879,43.5468465082167
1,28.8298276349866,33.5708528577514,28.9688789571143,34.102924725943
1,29.5716592346447,33.3491454422065,28.7514772874465,33.8855230562752
1,27.6059877929774,31.6299113108573,27.8441227575464,32.9781685263752
0,22.5677244851861,29.6789163678501,24.7600928154683,29.894138584297
1,22.5218406400458,29.256201470499,24.1542930618073,29.288338830636
1,29.3569579535424,32.8955328282094,28.1614660654109,33.2955118342397
0,25.5940188777682,31.0533999282984,26.576224664267,31.7102704330958
0,26.173305147874,29.5899631189429,25.9701672357269,31.1042130045556
1,29.7458677249741,32.6861799661144,29.1261869261316,34.2602326949604
0,45.5841585023669,52.0081507793504,46.0977543701269,51.2318001389557
0,28.845180635004,33.6295513035064,29.4193170625203,34.5533628313491
0,24.2232564385356,27.6170146764395,24.0824445249976,29.2164902938264
1,24.978129310017,30.7154759811057,25.5114196113792,30.645465380208
0,26.558402188355,32.8164400571389,27.57091983165,32.7049656004788
0,28.1262375485315,31.924042276105,26.76788597595,31.9019317447787
0,26.8086581079053,33.096943632904,26.8704414295542,32.004487198383
1,29.1413636439697,32.2459599330852,28.9455340570326,34.0795798258614
0,29.6166065948137,32.9322692591238,29.3470973661258,34.4811431349545
0,33.8220076753647,38.8747105399622,35.3848916943347,40.5189374631635
0,27.4387193595409,33.1733576778838,27.9866567487862,33.120702517615
0,25.5302081427527,32.1035981077773,26.9188444561186,32.0528902249474
0,22.6749450249044,29.3299577770664,22.7776448481938,27.9116906170226
0,28.3850680059284,34.6275087966533,28.607846431886,33.7418922007148
