"z","y0","y1","mu0","mu1"
0,-28.8374874920479,-27.9589960641172,-28.9268628885364,-26.2390084046103
1,-25.8855745424437,-21.1921298872859,-25.6406866077873,-22.9528321238612
1,-28.9802874030436,-26.2053856282892,-29.6101350679964,-26.9222805840703
1,-25.8277777029018,-25.1725754668088,-26.859172226856,-24.1713177429298
0,-27.1742153059634,-22.97081500787,-27.4077284739112,-24.7198739899851
0,-28.1171911336513,-26.8187517148698,-29.7167898382848,-27.0289353543587
0,-27.3080982647828,-25.3644399626216,-27.5196801411576,-24.8318256572315
0,-28.4236398061716,-28.3929911312938,-29.7078868805137,-27.0200323965876
1,-27.8610456478923,-26.9898492527297,-28.2290746891175,-25.5412202051914
0,-25.625034900337,-23.800124917657,-25.6075971046899,-22.9197426207638
0,-30.2604422527162,-26.0613204748508,-30.6202643819589,-27.9324098980328
0,-26.8728003186103,-26.8574843808935,-30.1666270996335,-27.4787726157073
1,-30.3467651260817,-29.4661067255055,-30.4725868846787,-27.7847324007526
0,-29.0130943848561,-27.4871486181858,-29.6443545663624,-26.9565000824363
0,-28.9986573473373,-26.4719082548386,-29.0020651654609,-26.3142106815348
0,-30.34141916862,-28.356287952073,-31.5519805317499,-28.8641260478238
0,-31.2240725820847,-26.258642989708,-29.4813149637213,-26.7934604797952
1,-28.9929362420375,-26.3436498103629,-28.9964242885079,-26.3085698045818
0,-32.9136090399783,-28.3473345278294,-32.5185933182622,-29.8307388343361
0,-27.2153428064206,-26.8240376084897,-27.5269715468854,-24.8391170629592
0,-29.6733864660306,-26.5408338376714,-29.3140723110705,-26.6262178271444
1,-27.6849529685732,-25.5046467768555,-28.6030463111736,-25.9151918272475
0,-28.2112286518504,-26.9077363806507,-28.3493815002373,-25.6615270163111
0,-30.6885286730201,-25.76545623928,-28.2690611659166,-25.5812066819905
0,-34.422278117591,-29.8195959754303,-34.0990649790308,-31.4112104951046
1,-36.0328426536277,-31.9667011651418,-35.6300570764275,-32.9422025925014
1,-30.5327125132405,-27.7624643443693,-29.9242344641056,-27.2363799801795
