"z","y0","y1","mu0","mu1"
1,-13.7950019860222,-11.1874783479634,-14.8691661030143,-11.6538492004491
0,-15.1878059517113,-13.0718329574237,-16.2912995731619,-13.0759826705967
0,-12.8071779145392,-12.9038067648502,-14.3916829094135,-11.1763660068483
0,-15.035991489301,-10.7938489253658,-15.0875173112031,-11.8722004086379
1,-16.2497501953344,-9.97067464063463,-14.4615897684107,-11.2462728658455
0,-14.6940949931238,-12.8234126306591,-15.915104076833,-12.6997871742677
0,-16.4649990180795,-13.8998806263057,-16.3393850439036,-13.1240681413384
0,-15.7345235862805,-11.5374980517721,-15.9707648196695,-12.7554479171043
0,-15.2764382778711,-13.0388193686921,-15.8109284749204,-12.5956115723552
0,-14.5592811362599,-11.5263988461538,-14.6564463103613,-11.441129407796
0,-14.4613003168759,-11.1118655835889,-15.3850915424314,-12.1697746398662
0,-14.5843968171939,-11.7212522791178,-15.2519224765996,-12.0366055740343
0,-14.4810709870219,-12.3754011441255,-14.5080782469282,-11.292761344363
1,-14.3665151343764,-10.9747498372503,-14.3437656459682,-11.1284487434029
1,-16.5297011216715,-12.6952221621385,-14.7793872587879,-11.5640703562227
1,-16.2423219351856,-10.2164229940733,-15.2539668092112,-12.038649906646
0,-15.2650584495743,-9.87099159891387,-15.0918108265813,-11.8764939240161
1,-14.3983587210578,-11.3853505265668,-14.4625356699066,-11.2472187673414
1,-11.4824692591226,-7.4430466316231,-12.1962186003816,-8.98090169781635
0,-13.8333872854191,-9.4043181658192,-14.2750422326387,-11.0597253300735
0,-14.9866685183217,-10.8479509540348,-15.7229374837143,-12.5076205811491
1,-16.7331004593138,-12.0363536118538,-15.7054596351788,-12.4901427326136
0,-8.95825556846481,-5.38882363843394,-8.02189819387149,-4.80658129130626
1,-14.968902365855,-10.4330105645005,-15.0135302146269,-11.7982133120617
1,-9.24797935591403,-6.36020905231579,-7.2945661049635,-4.07924920239827
1,-13.7688282025312,-12.6015451242469,-14.3173140774043,-11.1019971748391
0,-13.9173163658418,-12.1840043819936,-13.7303349192232,-10.515018016658
0,-15.5413549446833,-11.2420902941964,-14.2040316069574,-10.9887147043922
1,-14.0013387519362,-12.5934990992505,-14.8743599089109,-11.6590430063457
1,-14.8411230999166,-12.1957089079404,-15.4981503707895,-12.2828334682243
0,-15.7286744258325,-12.1689422290832,-15.7106366355761,-12.4953197330109
1,-14.8026986753076,-12.2863324984537,-15.6893192792407,-12.4740023766754
0,-16.8831985550617,-12.2079253173715,-15.3090856243898,-12.0937687218245
0,-17.3570579965891,-13.6468667641204,-16.1664857526801,-12.9511688501148
0,-13.5765833100688,-11.7475091557439,-14.311853034518,-11.0965361319528
0,-15.0830605450627,-12.0596978999325,-14.3711950073185,-11.1558781047533
1,-15.7481289588873,-10.7619389260964,-14.0074464348643,-10.792129532299
