"z","y0","y1","mu0","mu1"
0,-17.6286023836255,-11.5848502193849,-18.7698855015529,-12.8988381121877
0,-15.2289515589724,-11.0395749841904,-16.4113768452939,-10.5403294559287
0,-21.7558337011168,-16.024595911546,-21.8169637516522,-15.9459163622869
0,-20.3924959944465,-16.5346787726849,-21.8954799600412,-16.0244325706759
1,-28.0675546553804,-21.8137317049698,-27.3078739225251,-21.4368265331599
0,-19.6406521095583,-13.5601954190339,-19.7658888499247,-13.8948414605594
0,-20.3783588532216,-15.0600585950654,-19.7136413427543,-13.8425939533891
1,-21.1263059896512,-15.2450824415938,-19.6279006030273,-13.7568532136621
0,-19.4649500690476,-14.7274131686014,-19.3806187067672,-13.5095713174019
0,-17.3771713894608,-11.0158146463923,-16.5690099869342,-10.6979625975689
0,-21.4041726193372,-14.9171887602483,-21.3135536840924,-15.4425062947271
0,-22.7926958426145,-16.5611993207964,-22.5265298371125,-16.6554824477472
0,-19.523127304992,-14.5635259732148,-19.790275396541,-13.9192280071757
0,-26.7371976957526,-20.7059489445118,-25.8884229760413,-20.017375586676
0,-11.4958639183994,-4.16241018710451,-10.9388481642637,-5.06780077489843
0,-14.2205700290718,-10.0685186423803,-16.3001799124282,-10.429132523063
0,-23.6337496740375,-15.2290953247699,-23.1518688414674,-17.2808214521021
0,-28.42605019478,-21.1198827928542,-27.1623639704292,-21.291316581064
1,-24.6126364959365,-20.2117087753735,-25.1717281815987,-19.3006807922334
0,-20.3874723579554,-14.7395657755422,-20.7632623819329,-14.8922149925676
1,-15.9142482105931,-12.734759500722,-18.1732783230118,-12.3022309336465
0,-29.812161751725,-23.1862418586125,-28.9094709961674,-23.0384236068021
0,-21.2335474883624,-13.9984880316234,-21.1570167529257,-15.2859693635604
0,-25.1742148175968,-18.6033682667801,-25.5563805754415,-19.6853331860763
1,-18.3372522113332,-13.6097282836984,-18.3438115669069,-12.4727641775417
1,-29.3918824807585,-20.1065216232395,-28.6823528300531,-22.8113054406879
1,-22.0312014632951,-17.4698250124833,-23.7025861629325,-17.8315387735672
0,-24.2863806936981,-18.3624090251973,-23.8764909252696,-18.0054435359043
1,-15.5087198966402,-8.10009614813185,-15.0617115185152,-9.19066412914994
0,-20.1580087628501,-12.0028608303737,-20.8090629566408,-14.9380155672756
0,-21.152539197423,-15.0466447210442,-20.5687295068578,-14.6976821174925
0,-20.0774914100679,-13.6081705964182,-19.5327088991369,-13.6616615097716
1,-20.4869027361505,-14.3095140579437,-19.6236164104326,-13.7525690210673
0,-17.7682904937389,-12.6037789395047,-19.243704023488,-13.3726566341227
0,-21.507429619355,-14.031030228171,-21.4245058156956,-15.5534584263304
0,-16.8854913420372,-13.3858388711813,-18.1756158672885,-12.3045684779232
0,-16.0277891037015,-12.9149358193629,-16.7642934327351,-10.8932460433698
1,-21.0351158693396,-15.2922171055147,-19.6614852644862,-13.7904378751209
0,-25.7073694264382,-17.7571994202709,-23.4634808050349,-17.5924334156696
1,-17.9665341148118,-10.0743842022237,-17.9279186899746,-12.0568713006094
0,-20.4908677216925,-14.4208533997888,-19.9461692571561,-14.0751218677908
1,-22.7110596378991,-15.3628975746592,-22.4991984785823,-16.6281510892171
0,-17.9997458109933,-10.4548807122895,-16.5186919705592,-10.647644581194
0,-26.429778363962,-21.1030401095459,-28.1987723360094,-22.3277249466441
0,-24.5154455188616,-17.2009995424729,-23.5751868118865,-17.7041394225212
1,-20.1784476903416,-12.5496143609284,-19.2310355613304,-13.3599881719652
1,-21.7118116470169,-17.1077952553082,-22.1317953290004,-16.2607479396351
1,-15.5548953358406,-9.10803566704543,-14.6840444302738,-8.81299704090856
0,-21.1708083804841,-15.7630679975785,-21.4703428498122,-15.5992954604469
1,-23.8656900171232,-13.9127841067788,-20.8625569064431,-14.9915095170778
0,-19.4076568836118,-13.9706769012076,-20.5810283148322,-14.709980925467
0,-22.5407868744208,-16.1183179052062,-21.4654791986546,-15.5944318092893
0,-24.4247576961074,-17.1099122800173,-23.9426889287504,-18.0716415393852
0,-21.7305403920196,-16.4670000699287,-22.1639276158554,-16.2928802264902
0,-19.6484694685742,-13.0220223520474,-18.2533256462906,-12.3822782569253
1,-16.2377314475153,-9.74491354775406,-15.6254438195402,-9.75439643017494
0,-15.7995666255934,-10.5054189912827,-15.0386266838327,-9.16757929446741
1,-21.6441964704315,-15.8123109229364,-22.0699007178633,-16.198853328498
0,-18.2480219189938,-12.5900864683667,-18.3628187074587,-12.4917713180935
0,-21.3824232280505,-16.1619776107193,-21.7898181501042,-15.9187707607389
1,-21.2698872532744,-15.4228014660042,-19.9810015949401,-14.1099542055749
0,-24.4938886213026,-21.9097349971579,-25.4113317626441,-19.5402843732788
0,-21.3924120971155,-14.7510065993563,-20.4333282382073,-14.562280848842
0,-17.9902201538648,-11.2683735217988,-18.1449521447474,-12.2739047553822
0,-23.0701455906417,-18.8327964388872,-23.3425785190234,-17.4715311296582
1,-21.3678877567522,-14.2541927586723,-20.4064115262316,-14.5353641368663
0,-29.077250302582,-22.8532230060753,-29.292099808476,-23.4210524191107
0,-23.2250011165057,-17.9635383086926,-23.063644284775,-17.1925968954097
0,-17.7980358596371,-9.99265000676013,-16.8088205674662,-10.9377731781009
0,-18.5119807475072,-12.0562004103787,-18.7246184145808,-12.8535710252155
1,-19.3064945388069,-12.5585656807791,-19.1505926041007,-13.2795452147355
1,-21.9781608510942,-19.4807084115251,-23.7682575461057,-17.8972101567404
0,-21.3268406985821,-14.9751889169714,-20.5228511448491,-14.6518037554838
0,-17.6792818757251,-15.5998129788041,-19.3315070471194,-13.4604596577541
0,-15.6919708894436,-7.98203051101678,-16.3969127832067,-10.5258653938415
0,-23.2280770308965,-15.8548752223767,-23.0071831177867,-17.1361357284214
